open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_base_volume,taker_quote_volume,1_day_return,7_day_return,7_day_volatility,rsi,macd,sma20,sma50,sma200,bb_high,bb_low,stochastic_oscillator
2023-10-02,27992.58,28580.0,27281.44,27494.51,57071.14241,2023-10-02 23:59:59.999,1600944483.4902065,1464158,28423.61,797598852.4797783,-0.017792578530660186,0.04522746980495196,0.018933922378918857,59.39749031928346,195.45710457519817,26738.984999999997,26541.9136,28029.667200000004,27632.73287434694,25845.237125653053,58.081744248013116
2023-10-03,27494.51,27676.52,27160.5,27426.46,28928.96555,2023-10-03 23:59:59.999,794301815.4265021,1202377,13562.03527,372402100.7967512,-0.0024750395624435484,0.04594634895489125,0.018877363870763955,58.39015566567729,219.09810943054617,26799.208000000002,26501.824200000003,28029.82385,27707.69448920261,25890.721510797393,55.45386439290374
2023-10-04,27426.45,27839.72,27202.0,27778.57,29816.142,2023-10-04 23:59:59.999,820421385.2557852,1188381,15077.70185,414806576.3484014,0.012838332034101452,0.053296194326088786,0.01901481949724446,61.98284908898645,263.21196668837365,26862.0,26473.3956,28034.17925,27855.034908006608,25868.965091993392,69.05126006935595
2023-10-05,27778.57,28120.39,27352.0,27410.39,30681.49619,2023-10-05 23:59:59.999,849415594.0472504,1210397,14985.99405,415039706.5866476,-0.013254101993011136,0.014396002574256883,0.018757638432889804,56.490409275543506,265.4040546631586,26902.519500000002,26446.993200000004,28031.366850000002,27915.420545225395,25889.61845477461,54.833290854746394
2023-10-06,27410.39,28295.0,27175.94,27931.09,37983.24277,2023-10-06 23:59:59.999,1052864393.8176136,1326700,19091.24006,529241188.5573689,0.01899644623808716,0.03806189922607395,0.01947238785282158,61.66421587034454,305.6342768124887,26971.0905,26473.1468,28032.437250000003,28064.3621487766,25877.818851223397,74.94110923175546
2023-10-07,27931.1,28029.67,27842.08,27956.67,13348.83825,2023-10-07 23:59:59.999,372820279.5231431,641623,6392.35089,178534947.7787839,0.0009158253401495564,0.03687001531011891,0.01951113244275451,61.90388029914088,335.71123972933856,27042.548499999997,26511.2002,28031.693249999997,28195.691410974483,25889.40558902551,75.92892946237549
2023-10-08,27956.67,28095.14,27687.5,27917.05,19693.56921,2023-10-08 23:59:59.999,549839951.4800811,822730,9216.08271,257333249.5330772,-0.0014171931063320375,-0.002697858753233473,0.013078122335055014,61.265013414932774,352.2894729008949,27100.2755,26547.540999999997,28035.02365,28305.960039761012,25894.590960238987,74.39892799493344
2023-10-09,27917.06,27987.93,27260.0,27590.12,31534.74639,2023-10-09 23:59:59.999,870014634.3621609,1156525,15077.43003,415887241.10445,-0.01171076456860598,0.0034774214925088476,0.011869487025638208,56.11838671747893,335.1835362358652,27119.2685,26575.543599999997,28031.497199999998,28343.115909610657,25895.42109038934,60.27226828700541
2023-10-10,27590.12,27735.0,27298.0,27390.12,22776.84383,2023-10-10 23:59:59.999,626258724.2775784,1002272,10851.22317,298354384.6981499,-0.007248971733359588,-0.001324997830562169,0.012205087688516345,53.175448134784936,302.0072777520327,27132.5245,26600.807600000004,28031.17545,28362.063085347658,25902.98591465234,51.786510206893134
2023-10-11,27390.12,27477.39,26538.66,26875.52,37349.44706,2023-10-11 23:59:59.999,1007065585.9346406,1336479,17460.0774,470620209.7857447,-0.018787796475517426,-0.03250887284694637,0.01245726369667352,46.428801501244735,231.5220920139618,27147.896499999995,26617.197999999997,28028.2383,28356.32965214815,25939.46334785184,23.825527350732898
2023-10-12,26875.52,26947.04,26555.0,26759.63,23428.64112,2023-10-12 23:59:59.999,626909068.3868717,1066082,11128.85943,297794983.5412317,-0.004312102612340163,-0.023741362308234204,0.01187188807816332,45.04280201638612,164.4154411705822,27156.870999999996,26623.7362,28022.196200000002,28350.884904004353,25962.857095995638,10.824752368542288
2023-10-13,26759.63,27130.0,26685.0,26862.0,24115.76499,2023-10-13 23:59:59.999,647553796.3580662,1035322,11209.65389,301049285.742293,0.0038255386939205493,-0.03827598564896684,0.007793148832846595,46.56037783728698,118.13159288964016,27171.173,26637.3752,28020.88165,28343.670026641743,25998.675973358255,15.839595559779367
2023-10-14,26862.0,26989.58,26789.0,26852.48,10417.25576,2023-10-14 23:59:59.999,280059019.0534013,517837,4378.85219,117730324.8186729,-0.00035440399076769324,-0.03949647794247313,0.0076310484533297735,46.43196990454632,79.76365941722543,27201.378000000004,26653.2246,28018.838699999997,28306.413551855116,26096.342448144893,15.37323522784052
2023-10-15,26852.48,27293.33,26808.25,27154.15,15274.6917,2023-10-15 23:59:59.999,412673965.3439348,682942,7802.69243,210833694.13443276,0.011234344090378379,-0.02732738595231221,0.00996111706004485,51.03981884015341,72.85916841271319,27243.845,26675.960199999994,28012.86645,28270.280116108046,26217.409883891956,30.151273183301242
2023-10-16,27154.14,30000.0,27112.66,28500.78,78399.22445,2023-10-16 23:59:59.999,2210785548.236096,2289339,40738.04173,1148700588.6793344,0.04959205130707445,0.033006742993506366,0.021832013992227447,65.36286436774935,174.04283878339265,27357.8005,26723.9404,28015.2277,28410.717589033487,26304.883410966515,56.68671670509106
2023-10-17,28500.77,28613.65,28069.32,28395.91,38428.44532,2023-10-17 23:59:59.999,1090741746.4830873,1345810,18994.06799,539218488.3415859,-0.003679548419376566,0.03672090520231386,0.02154209191505895,63.797611733066866,242.96870202214996,27458.9465,26769.4586,28014.88045,28502.630487484126,26415.26251251587,53.65696522156159
2023-10-18,28395.91,28982.36,28142.87,28320.0,32162.47591,2023-10-18 23:59:59.999,914773525.152758,1215235,15590.14442,443515753.8170772,-0.00267327231280845,0.053747053080275276,0.019273036954221473,62.6284953343557,288.14607405226343,27523.877,26781.5318,28014.2168,28611.26095897851,26436.49304102149,51.46388392934528
2023-10-19,28320.0,28916.89,28100.66,28713.71,35895.50179,2023-10-19 23:59:59.999,1023984017.0322788,1330256,18427.23743,525695852.56325006,0.013902189265536657,0.07302343119093946,0.01860498791966144,66.0985313434592,351.6648005823845,27614.214500000002,26809.806200000003,28016.925999999996,28779.025049067437,26449.403950932567,62.838380511593755
2023-10-20,28713.71,30207.55,28578.29,29669.04,59422.0992,2023-10-20 23:59:59.999,1753411192.5510907,1915748,29466.75927,869634841.3281221,0.0332708660775638,0.10449854813491188,0.020169629718427787,72.71809966934264,473.63126950960213,27749.538499999995,26884.3714,28026.271199999996,29178.896441500583,26320.180558499407,85.32226368193109
2023-10-21,29669.05,30379.99,29464.77,29909.8,27517.51897,2023-10-21 23:59:59.999,821964508.4353629,1152137,13836.12444,413323530.3421796,0.00811485642946308,0.11385615034440022,0.019370322563155924,74.09111528613396,582.9974628912169,27845.4,26966.466399999998,28034.992850000002,29556.493072827954,26134.30692717205,87.75970822605707
2023-10-22,29909.8,30248.0,29640.0,29992.46,22852.54563,2023-10-22 23:59:59.999,683854827.8969324,1008299,11161.46844,334011129.2314961,0.002763642685674972,0.10452582754385609,0.019950263185467762,74.56441724389177,668.633341319648,27970.297499999997,27048.9254,28044.1051,29910.088863047793,26030.5061369522,89.91156708744101
2023-10-23,29992.46,34741.91,29883.6,33069.99,93513.64246,2023-10-23 23:59:59.999,2941620022.865188,2839938,47839.23087,1505815243.5676997,0.10261012267749958,0.1603187702231308,0.037686490594081426,85.31818863487976,973.608193748536,28252.474,27190.901,28069.285949999998,31182.74994215559,25322.198057844405,79.61880961813908
2023-10-24,33069.99,35280.0,32832.34,33922.73,115265.02418,2023-10-24 23:59:59.999,3933194868.1611967,2850160,57409.31981,1959449469.465793,0.02578591647593509,0.19463436811850743,0.0359395156437652,86.96293172622492,1269.478198429304,28559.681999999993,27352.8352,28099.36795,32379.950799048547,24739.41320095144,84.47297553921942
2023-10-25,33922.73,35132.85,33679.05,34496.05,54887.02529,2023-10-25 23:59:59.999,1888210825.6063828,1643976,26150.50377,900236395.3726264,0.0169007624091575,0.21808086158192097,0.03402419374724579,87.9410535270967,1532.5531229121952,28913.965000000004,27526.914200000003,28132.1563,33483.02469611472,24344.905303885287,91.01489971346707
2023-10-26,34496.05,34824.13,33751.0,34151.66,39744.66255,2023-10-26 23:59:59.999,1363077907.10912,1382785,18528.43061,635547858.4928182,-0.009983461874620403,0.1893851404085367,0.03687482167575354,83.87043845858685,1693.7282560778513,29224.9935,27694.748399999997,28161.2958,34302.67335647884,24147.313643521164,86.87213496218736
2023-10-27,34151.66,34245.0,33390.95,33892.02,32330.40106,2023-10-27 23:59:59.999,1096889423.419842,1112240,14310.32429,485405697.9244015,-0.007602558704320916,0.14233625354915413,0.03865765998198607,80.83262699626752,1779.991300511596,29521.761000000006,27847.4888,28182.569199999998,34949.93263498687,24093.58936501314,83.65351548698618
2023-10-28,33892.01,34493.33,33860.0,34081.0,16880.13144,2023-10-28 23:59:59.999,575936523.347353,607438,8313.30759,283656619.58636194,0.005575943835746777,0.1394593076516728,0.03879720909373172,81.36178473745412,1842.3668333242276,29829.9585,28010.8988,28201.9721,35550.74665164231,24109.170348357697,85.84708000118039
2023-10-29,34081.01,34750.11,33930.0,34525.89,20685.52176,2023-10-29 23:59:59.999,711652985.1790963,717480,10053.96096,345933681.79684675,0.013053901000557477,0.15115232295050163,0.03825132248301767,82.5809655529987,1905.730719905925,30176.746999999996,28183.3844,28225.161200000002,36147.78939227657,24205.70460772342,90.76676127111152
2023-10-30,34525.88,34856.0,34062.84,34474.73,33657.95976,2023-10-30 23:59:59.999,1159771907.642105,1117727,15237.56781,525162190.5371194,-0.0014817865665446295,0.042477787262711786,0.013270992205718028,81.91737165871896,1929.575921986674,30530.9775,28356.046799999996,28245.66565,36637.76911492146,24424.185885078543,88.83225992555492
2023-10-31,34474.74,34720.49,34025.0,34639.77,32737.89822,2023-10-31 23:59:59.999,1125442444.4884882,1179053,15843.795,544722903.4968481,0.004787274621149917,0.021137449727660185,0.01004327277624261,82.40847102698439,1939.4341752181863,30919.190000000002,28545.5918,28266.52985,37034.255764339745,24804.124235660256,91.08232790200765
2023-11-01,34639.78,35582.0,34097.39,35421.43,53473.28165,2023-11-01 23:59:59.999,1856348820.4794536,1624635,25779.0029,895387891.4676665,0.022565392322177802,0.026825680041627775,0.011473074330639418,84.54881237840324,1987.4107078044872,31352.28,28737.2184,28292.161549999997,37454.526031962334,25250.033968037664,97.85372673879279
2023-11-02,35421.43,35984.99,34300.0,34941.59,48015.57732,2023-11-02 23:59:59.999,1686141698.092171,1450837,23303.3535,818365718.954931,-0.013546601591183705,0.02313006161340314,0.0122421134187036,78.25445001822457,1964.072769428465,31756.259499999996,28911.6102,28315.34625,37683.207723871965,25829.311276128028,85.91275466807078
2023-11-03,34941.58,34946.5,34120.0,34716.78,39071.20644,2023-11-03 23:59:59.999,1347962831.5658624,1237373,19168.85669,661176167.7749345,-0.006433880083877019,0.02433493193973102,0.012074902109109567,75.42147269356212,1905.4719029580374,32149.4745,29075.4912,28341.7788,37757.84046102814,26541.108538971857,80.54958268279293
2023-11-04,34716.78,35255.0,34585.18,35062.07,18377.55545,2023-11-04 23:59:59.999,639958598.4198353,794787,9229.16649,321479754.9172934,0.009945910882288134,0.028786420586250472,0.012310608076108358,76.81010086961996,1865.3892650913695,32544.870499999997,29244.732600000003,28365.189100000003,37792.194189541086,27297.546810458905,85.45435059787332
2023-11-05,35062.06,35380.0,34448.0,35011.88,24528.73376,2023-11-05 23:59:59.999,859350974.0014893,1038468,11870.33193,415912075.9000027,-0.0014314614054447006,0.014076103469019774,0.011765367721453134,76.13674861213363,1808.7237309782686,32870.4255,29413.776799999996,28396.263000000003,37876.097807582584,27864.753192417415,84.05101132692714
2023-11-06,35011.89,35276.33,34725.9,35046.09,22346.47086,2023-11-06 23:59:59.999,782427702.2653205,988246,10770.27727,377126281.15309054,0.00097709691681791,0.016573298761150435,0.011678460284864816,76.28932539639653,1746.4444238414726,33202.9345,29584.1484,28430.2752,37845.88094831697,28559.988051683038,70.21870489905315
2023-11-07,35046.09,35888.0,34523.06,35399.12,38688.73692,2023-11-07 23:59:59.999,1358031361.1978528,1352796,19375.26868,680382009.6599416,0.010073306323187703,0.021921334928032277,0.012023665351753301,77.86234345419338,1705.9095316534804,33556.8905,29756.880599999997,28470.9566,37710.424971509674,29403.35602849033,77.41476615626608
2023-11-08,35399.13,36106.0,35100.0,35624.72,33401.34137,2023-11-08 23:59:59.999,1185492160.4927278,1132568,17192.8245,610314635.3798897,0.006373039781779832,0.005739181055084419,0.008792489229617388,78.8289385694088,1672.707441971681,33902.441,29925.169800000003,28509.995949999997,37499.40253870404,30305.47946129596,82.27362295353683
2023-11-09,35624.72,37972.24,35534.05,36701.09,82537.88885,2023-11-09 23:59:59.999,3033417922.782681,2138765,42156.81236,1550254981.0451877,0.030214132209319677,0.05035546464828866,0.011868536677290487,82.7082822874072,1713.4964891785712,34254.0435,30116.691600000002,28555.5484,37482.94199307331,31025.145006926687,72.25344826457174
2023-11-10,36701.1,37526.0,36324.71,37301.63,43414.04898,2023-11-10 23:59:59.999,1605069174.5241032,1297729,21388.56879,790671818.768367,0.016363001752808914,0.07445534983371149,0.010594413146272982,84.42325557847285,1773.833019164842,34623.634999999995,30331.362600000004,28604.5019,37445.41818596947,31801.851814030513,83.69234285936616
2023-11-11,37301.63,37408.26,36666.93,37130.0,22984.97235,2023-11-11 23:59:59.999,851924612.7339427,923300,10728.65792,397673179.6679197,-0.004601139414014854,0.058979119030907246,0.012019859521788056,81.92257196389139,1787.1993259157389,34980.512,30542.3598,28648.64795,37082.85172103085,32878.172278969156,79.16402786573785
2023-11-12,37129.99,37222.22,36731.1,37064.13,17687.18874,2023-11-12 23:59:59.999,655570813.1382711,810885,8506.46051,315285367.544748,-0.0017740371667116506,0.05861581840221097,0.012066602210980886,80.93175202111867,1772.0499727899078,35180.219,30752.123199999998,28691.892150000003,37277.49692405204,33082.94107594796,76.9937981982347
2023-11-13,37064.13,37417.99,36333.0,36462.93,32798.18252,2023-11-13 23:59:59.999,1208037462.3041444,1217191,15442.44512,568916594.9113175,-0.016220534516795504,0.04042790508156546,0.015147419042850939,72.33285479104082,1692.0275454373113,35307.22900000001,30956.4142,28726.84295,37392.142023412736,33222.31597658728,61.7629026864341
2023-11-14,36462.93,36744.0,34800.0,35551.19,45503.68416,2023-11-14 23:59:59.999,1639130785.08681,1404428,21205.18615,763841642.8808781,-0.025004573137704433,0.004295869501840688,0.01884065018999686,61.63728266691833,1537.318150270039,35359.986,31141.341800000002,28758.040399999994,37413.28340439519,33306.688595604806,37.518871698259375
2023-11-15,35551.2,37980.0,35360.0,37858.2,53569.13385,2023-11-15 23:59:59.999,1963249656.5094736,1545427,28142.1424,1031669501.9934208,0.06489262384747163,0.06269466819669023,0.0308803816600556,72.65532311645968,1582.6227762755007,35545.313,31374.0724,28801.17915,37789.16017320142,33301.46582679859,96.84455958549215
2023-11-16,37858.2,37929.54,35500.0,36163.51,47490.39566,2023-11-16 23:59:59.999,1744503339.0151725,1542446,22214.04928,815932555.1331267,-0.044764146208747246,-0.014647521367893823,0.03506577625923434,59.20383547879919,1464.8933205672365,35658.8875,31569.882800000003,28835.83065,37783.27245237444,33534.502547625554,52.94067357512959
2023-11-17,36163.51,36800.0,35861.1,36613.92,38283.61112,2023-11-17 23:59:59.999,1391225051.1923273,1349322,18403.36411,668865883.1417465,0.012454819789339933,-0.018436459747201428,0.03476214502925869,61.256886929024006,1391.891344493044,35785.5335,31761.733399999997,28878.55895,37818.59183937222,33752.47516062778,61.322763306908215
2023-11-18,36613.91,36845.49,36178.58,36568.1,17102.24186,2023-11-18 23:59:59.999,624434069.5256634,784498,8101.54756,295795105.4300323,-0.0012514366120863762,-0.015133315378400236,0.03474575554071481,60.921010643195196,1315.1788977740289,35887.644,31954.9562,28918.050150000003,37861.66570971241,33913.62229028759,60.025481313703246
2023-11-19,36568.11,37500.0,36384.02,37359.86,21246.34648,2023-11-19 23:59:59.999,781531839.4371592,862400,10575.25293,389089868.806342,0.021651658139197894,0.007978873374338002,0.03584444936305057,64.53923638514503,1303.2491016520216,36031.900499999996,32162.902199999997,28959.718650000003,37993.46639364183,34070.33460635816,82.06101349748624
2023-11-20,37359.85,37750.0,36677.0,37448.78,36022.70291,2023-11-20 23:59:59.999,1343722642.386475,1485050,17591.22652,656245983.7397183,0.0023800945720888755,0.027037048311805867,0.034975206789941135,64.93193084109043,1286.143887007689,36172.351,32352.026400000002,29002.77175,38117.27758498872,34227.424415011286,84.63323054493277
2023-11-21,37448.79,37649.44,35735.0,35741.65,47646.54804,2023-11-21 23:59:59.999,1756747495.981855,1936895,22371.42068,824920009.55786,-0.04558573069670091,0.0053573452815502964,0.03853662737552545,52.834886126212346,1121.9041446281408,36188.362,32516.9692,29033.95195,38113.46932509745,34263.25467490255,29.61163522012583
2023-11-22,35741.65,37861.1,35632.01,37408.34,45051.30697,2023-11-22 23:59:59.999,1657141022.427348,1648374,23046.71174,847145468.3259536,0.046631590875071405,-0.011882762519084378,0.03385572361352185,60.56038530416424,1113.3963790073685,36311.6995,32716.606799999998,29076.752650000002,38217.47252888325,34405.926471116756,82.02327044025147
2023-11-23,37408.35,37653.44,36870.0,37294.28,23827.92882,2023-11-23 23:59:59.999,888826648.8541473,992284,11086.35132,413539343.94482046,-0.003049052697874255,0.03126825908215203,0.02809283005914238,59.838037715429294,1084.943669429762,36440.5745,32906.921,29121.07355,38243.31547435511,34637.83352564489,78.43647798742134
2023-11-24,37294.27,38414.0,37251.51,37713.57,44680.80646,2023-11-24 23:59:59.999,1688715728.079148,1379414,22349.17236,844803081.6321824,0.011242742854936427,0.030033659329566476,0.028041094656622564,61.64896299092026,1083.7352654082133,36573.14949999999,33112.984599999996,29171.29745,38340.525825353136,34805.77317464685,80.61898173768677
2023-11-25,37713.57,37888.0,37591.1,37780.67,11396.14464,2023-11-25 23:59:59.999,430165251.7609749,569448,5153.91116,194536221.28509408,0.001779200431038408,0.033159228945446984,0.027959433128857205,61.94469174215733,1075.7909572385397,36711.589,33309.976200000005,29222.059450000004,38400.09892180554,35023.07907819446,82.47565024903149
2023-11-26,37780.67,37814.63,37150.0,37447.43,21264.53723,2023-11-26 23:59:59.999,797321193.5893991,848020,10204.51641,382571274.0460783,-0.008820383545342092,0.0023439595330390084,0.027300473299089127,59.49117908271155,1030.723810299467,36831.656,33499.791399999995,29271.30285,38363.62089180913,35299.69110819088,73.25484228002213
2023-11-27,37447.42,37569.23,36707.0,37242.7,30001.07376,2023-11-27 23:59:59.999,1112557435.2767923,1238017,14458.63822,536129095.56684417,-0.005467130855174918,-0.005502983007724227,0.027378787219168425,57.97199126494116,967.3369138623093,36923.835,33686.3044,29322.673250000003,38315.34070006009,35532.329299939905,67.58992805755388
2023-11-28,37242.7,38377.0,36868.41,37818.87,37544.46667,2023-11-28 23:59:59.999,1414360251.6823456,1272779,18168.56198,684514270.9388716,0.0154706828452289,0.05811763027168593,0.01907589490412963,60.99108503431328,952.6133122222309,37033.542499999996,33890.8794,29377.792550000002,38341.526729520636,35725.558270479356,80.51309757694835
2023-11-29,37818.88,38450.0,37570.0,37854.64,32994.19107,2023-11-29 23:59:59.999,1252586505.66259,1131353,15588.96473,591917955.4743968,0.0009458241348827556,0.011930494643707767,0.00881158910114693,61.177539943169855,933.0751820230507,37091.22,34100.169799999996,29433.18935,38436.675780246864,35745.76421975314,79.81830508474575
2023-11-30,37854.65,38145.85,37500.0,37723.96,24740.29147,2023-11-30 23:59:59.999,934491058.960814,1007791,11484.45424,433772722.5045633,-0.0034521527611939273,0.01152133785663656,0.008849254486866475,60.048301772681604,896.7095793653134,37112.3365,34317.138600000006,29487.22105,38483.35259699182,35741.320403008176,74.23553667685118
2023-12-01,37723.97,38999.0,37615.86,38682.52,43415.66324,2023-12-01 23:59:59.999,1669750777.6239817,1523417,22408.27301,861977420.1631953,0.025409845625962824,0.025692343631217973,0.012336198378016736,65.1323644728913,934.4654225324412,37189.9625,34555.5964,29544.822949999998,38722.48160252195,35657.443397478055,90.60050668401144
2023-12-02,38682.51,39717.14,38641.61,39450.35,26696.92161,2023-12-02 23:59:59.999,1043421976.7660652,1034690,13166.65386,514763687.5746009,0.019849534104810163,0.044194028321890455,0.013685373676188623,68.58136616762434,1014.6484287456406,37309.273499999996,34807.3634,29606.905500000004,39128.717895174144,35489.82910482585,93.46924088095113
2023-12-03,39450.35,40250.0,39274.86,39972.26,26710.65335,2023-12-03 23:59:59.999,1059860641.0494444,1151524,13333.29632,529259227.1675092,0.013229540422328379,0.06742331850276506,0.012074104798652752,70.70272147561869,1107.5407734568798,37484.74,35069.759,29669.73875,39597.14713227341,35372.33286772659,93.98569507513012
2023-12-04,39972.26,42420.0,39972.26,41991.1,79272.33059,2023-12-04 23:59:59.999,3285736844.1408806,2112219,38595.61905,1599710862.0871768,0.05050602592898157,0.12749881184769096,0.017761523713800045,77.13411517708637,1328.7451942596235,37806.735499999995,35366.498,29745.587849999996,40519.90199946487,35093.56900053512,93.68148745062969
2023-12-05,41991.1,44488.0,41414.0,44073.32,67490.74644,2023-12-05 23:59:59.999,2890205389.4901266,2072700,34815.80813,1491813847.238968,0.04958717442505667,0.16537908192391781,0.021437090371892228,81.61655204931405,1653.0141257232026,38117.4915,35677.9488,29831.55315,41968.26828239733,34266.71471760266,95.31751955456137
