open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_base_volume,taker_quote_volume,1_day_return,7_day_return,7_day_volatility,rsi,macd,sma20,sma50,sma200,bb_high,bb_low,stochastic_oscillator,future_return,label,label_name
2023-09-22,26568.08,26743.38,26468.77,26580.14,18198.2292,2023-09-22 23:59:59.999,484331618.9485319,567149,8484.09679,225805692.72356927,0.0004539281724533,-0.0007466165413534,0.0115014872736573,50.00251659752495,0.0354559454717673,26246.926,27048.9536,27813.8456,27246.157740656497,25247.6942593435,65.0181795653167,-0.00015726027026197187,1,HOLD
2023-09-23,26580.14,26632.81,26509.0,26575.96,9440.7026,2023-09-23 23:59:59.999,250873957.3886738,421717,4387.1973,116581214.130133,-0.0001572602702619,0.0006133359337672,0.0114840677775878,49.94289852603606,0.835922802449204,26277.1635,26998.193,27835.7356,27277.791132044214,25276.535867955787,64.8563252883755,-0.012326177492741452,1,HOLD
2023-09-24,26575.97,26738.54,26122.08,26248.38,15706.65771,2023-09-24 23:59:59.999,416368301.3736848,545045,7547.06342,200078452.01675767,-0.0123261774927414,-0.0105222842249422,0.012432008413924,45.376795906373296,-24.678194877149508,26298.2815,26941.718,27858.4503,27277.531919846944,25319.031080153058,52.17206116387944,0.0021498469619840588,1,HOLD
2023-09-25,26248.39,26446.15,25990.46,26304.81,26266.2039,2023-09-25 23:59:59.999,688252596.3809944,873488,12654.58207,331622453.1518055,0.002149846961984,-0.0171022822597729,0.0117450264377084,46.28780390154208,-39.88511676427879,26323.917000000005,26886.0458,27888.16325,27275.26722541829,25372.56677458172,49.88457074346652,-0.0031606386816709353,1,HOLD
2023-09-26,26304.8,26397.46,26088.34,26221.67,18495.35066,2023-09-26 23:59:59.999,485217905.0421048,697727,8813.76144,231246870.5474588,-0.0031606386816709,-0.0363315161266375,0.0082226693655985,45.094494149448366,-57.97709127112466,26347.003000000004,26826.258,27918.51815,27264.289504971828,25429.71649502818,26.60811911131788,0.005770799495226742,1,HOLD
2023-09-27,26221.68,26850.0,26112.06,26372.99,34771.57978,2023-09-27 23:59:59.999,918797815.048481,939690,16813.75506,444221386.42614096,0.0057707994952267,-0.0277238709677418,0.0092304893216993,47.73547132278998,-59.419896468556544,26352.902500000004,26758.3094,27948.104450000003,27269.263493405128,25436.54150659488,25.61967972888818,0.024585759900564774,2,BUY
2023-09-28,26373.0,27308.48,26342.4,27021.39,44517.83491,2023-09-28 23:59:59.999,1193420040.1309185,1158974,22463.19242,602340703.6015062,0.0245857599005647,0.0170622039680699,0.0112672276629944,57.22903300592228,-8.148933059495903,26408.447000000004,26707.0974,27973.22585,27345.254246686018,25471.63975331399,69.04581711997106,-0.004234793250828317,1,HOLD
2023-09-29,27021.39,27244.89,26665.16,26906.96,28478.76219,2023-09-29 23:59:59.999,767827314.931909,878610,14409.35554,388591243.2591525,-0.0042347932508283,0.0122956462983265,0.0115433011705392,55.31926712023107,22.985171412667118,26458.714499999995,26656.1216,27987.19325,27389.21265934177,25528.21634065822,61.38194774664959,0.002066379851161315,1,HOLD
2023-09-30,26906.96,27094.99,26886.31,26962.56,12804.62307,2023-09-30 23:59:59.999,345406056.6806953,534908,6221.24272,167818583.0599575,0.0020663798511613,0.0145469815577687,0.0115108864361729,56.08607324603249,51.55137666678274,26514.762,26606.8522,27998.654,27424.635617764263,25604.88838223573,65.10571893564452,0.03820149125305594,2,BUY
2023-10-01,26962.57,28065.51,26954.09,27992.57,24602.81468,2023-10-01 23:59:59.999,674657121.9944204,883593,12815.98694,351622961.4701274,0.0382014912530559,0.0664494342127017,0.0159337320088592,67.2866740587715,155.5108665192456,26656.2645,26578.1002,28017.18855,27561.167689263057,25751.36131073694,96.48490397821746,-0.017792578530660186,1,HOLD
2023-10-02,27992.58,28580.0,27281.44,27494.51,57071.14241,2023-10-02 23:59:59.999,1600944483.4902065,1464158,28423.61,797598852.4797783,-0.0177925785306601,0.0452274698049519,0.0189339223789188,59.39749068551535,195.4571236228076,26738.985,26541.9136,28029.667200000004,27632.732874346817,25845.237125653177,58.08174424801312,-0.0024750395624435484,1,HOLD
2023-10-03,27494.51,27676.52,27160.5,27426.46,28928.96555,2023-10-03 23:59:59.999,794301815.4265021,1202377,13562.03527,372402100.7967512,-0.0024750395624435,0.0459463489548912,0.0188773638707639,58.39015603463019,219.0981270672237,26799.208,26501.8242,28029.82385,27707.69448920249,25890.721510797517,55.45386439290374,0.012838332034101452,1,HOLD
2023-10-04,27426.45,27839.72,27202.0,27778.57,29816.142,2023-10-04 23:59:59.999,820421385.2557852,1188381,15077.70185,414806576.3484014,0.0128383320341014,0.0532961943260887,0.0190148194972444,61.98284939697734,263.2119830186275,26862.0,26473.3956,28034.17925,27855.0349080065,25868.9650919935,69.05126006935595,-0.013254101993011136,1,HOLD
2023-10-05,27778.57,28120.39,27352.0,27410.39,30681.49619,2023-10-05 23:59:59.999,849415594.0472504,1210397,14985.99405,415039706.5866476,-0.0132541019930111,0.0143960025742568,0.0187576384328898,56.49040959679599,265.4040697837627,26902.5195,26446.9932,28031.36685,27915.42054522529,25889.618454774714,54.8332908547464,0.01899644623808716,1,HOLD
2023-10-06,27410.39,28295.0,27175.94,27931.09,37983.24277,2023-10-06 23:59:59.999,1052864393.8176136,1326700,19091.24006,529241188.5573689,0.0189964462380871,0.0380618992260739,0.0194723878528215,61.66421611973808,305.6342908130464,26971.0905,26473.1468,28032.437250000003,28064.3621487765,25877.818851223503,74.94110923175546,0.0009158253401495564,1,HOLD
2023-10-07,27931.1,28029.67,27842.08,27956.67,13348.83825,2023-10-07 23:59:59.999,372820279.5231431,641623,6392.35089,178534947.7787839,0.0009158253401495,0.0368700153101189,0.0195111324427545,61.903880545425885,335.71125269281765,27042.5485,26511.2002,28031.69325,28195.69141097439,25889.40558902561,75.92892946237549,-0.0014171931063320375,1,HOLD
2023-10-08,27956.67,28095.14,27687.5,27917.05,19693.56921,2023-10-08 23:59:59.999,549839951.4800811,822730,9216.08271,257333249.5330772,-0.001417193106332,-0.0026978587532334,0.013078122335055,61.26501366276359,352.2894849041186,27100.2755,26547.541,28035.02365,28305.96003976092,25894.59096023908,74.39892799493344,-0.01171076456860598,1,HOLD
2023-10-09,27917.06,27987.93,27260.0,27590.12,31534.74639,2023-10-09 23:59:59.999,870014634.3621609,1156525,15077.43003,415887241.10445,-0.0117107645686059,0.0034774214925088,0.0118694870256382,56.11838697465296,335.1835473499632,27119.2685,26575.5436,28031.4972,28343.11590961057,25895.421090389427,60.27226828700541,-0.007248971733359588,1,HOLD
2023-10-10,27590.12,27735.0,27298.0,27390.12,22776.84383,2023-10-10 23:59:59.999,626258724.2775784,1002272,10851.22317,298354384.6981499,-0.0072489717333595,-0.0013249978305621,0.0122050876885163,53.17544839481535,302.00728804286337,27132.5245,26600.8076,28031.17545,28362.06308534757,25902.98591465243,51.786510206893134,-0.018787796475517426,1,HOLD
2023-10-11,27390.12,27477.39,26538.66,26875.52,37349.44706,2023-10-11 23:59:59.999,1007065585.9346406,1336479,17460.0774,470620209.7857447,-0.0187877964755174,-0.0325088728469463,0.0124572636966735,46.42880176099631,231.5221015425086,27147.896499999995,26617.198,28028.2383,28356.32965214806,25939.46334785193,23.825527350732894,-0.004312102612340163,1,HOLD
2023-10-12,26875.52,26947.04,26555.0,26759.63,23428.64112,2023-10-12 23:59:59.999,626909068.3868717,1066082,11128.85943,297794983.5412317,-0.0043121026123401,-0.0237413623082342,0.0118718880781633,45.04280227490325,164.41544999331018,27156.871000000003,26623.7362,28022.196199999995,28350.88490400427,25962.857095995736,10.824752368542288,0.0038255386939205493,1,HOLD
2023-10-13,26759.63,27130.0,26685.0,26862.0,24115.76499,2023-10-13 23:59:59.999,647553796.3580662,1035322,11209.65389,301049285.742293,0.0038255386939205,-0.0382759856489668,0.0077931488328465,46.560378081723975,118.13160105883073,27171.173,26637.3752,28020.88165,28343.67002664165,25998.67597335835,15.839595559779369,-0.00035440399076769324,1,HOLD
2023-10-14,26862.0,26989.58,26789.0,26852.48,10417.25576,2023-10-14 23:59:59.999,280059019.0534013,517837,4378.85219,117730324.8186729,-0.0003544039907676,-0.0394964779424731,0.0076310484533297,46.43197014889491,79.76366698128913,27201.378,26653.2246,28018.8387,28306.41355185501,26096.342448144984,15.37323522784052,0.011234344090378379,1,HOLD
2023-10-15,26852.48,27293.33,26808.25,27154.15,15274.6917,2023-10-15 23:59:59.999,412673965.3439348,682942,7802.69243,210833694.1344328,0.0112343440903783,-0.0273273859523122,0.0099611170600448,51.039819044272924,72.85917541647359,27243.845,26675.9602,28012.86645,28270.28011610794,26217.40988389206,30.15127318330124,0.04959205130707445,2,BUY
2023-10-16,27154.14,30000.0,27112.66,28500.78,78399.22445,2023-10-16 23:59:59.999,2210785548.236096,2289339,40738.04173,1148700588.6793344,0.0495920513070744,0.0330067429935063,0.0218320139922274,65.36286446990971,174.04284526835545,27357.8005,26723.9404,28015.2277,28410.717589033386,26304.883410966617,56.68671670509106,-0.003679548419376566,1,HOLD
2023-10-17,28500.77,28613.65,28069.32,28395.91,38428.44532,2023-10-17 23:59:59.999,1090741746.4830873,1345810,18994.06799,539218488.3415859,-0.0036795484193765,0.0367209052023138,0.0215420919150589,63.79761183728686,242.96870802674312,27458.9465,26769.4586,28014.88045,28502.630487484024,26415.26251251598,53.65696522156159,-0.00267327231280845,1,HOLD
2023-10-18,28395.91,28982.36,28142.87,28320.0,32162.47591,2023-10-18 23:59:59.999,914773525.152758,1215235,15590.14442,443515753.8170772,-0.0026732723128084,0.0537470530802752,0.0192730369542214,62.62849543996982,288.14607961207366,27523.877,26781.5318,28014.2168,28611.260958978408,26436.493041021597,51.46388392934528,0.013902189265536657,1,HOLD
2023-10-19,28320.0,28916.89,28100.66,28713.71,35895.50179,2023-10-19 23:59:59.999,1023984017.0322788,1330256,18427.23743,525695852.56325006,0.0139021892655366,0.0730234311909394,0.0186049879196614,66.09853143037083,351.66480573035733,27614.2145,26809.806200000003,28016.926,28779.025049067342,26449.403950932658,62.83838051159376,0.0332708660775638,2,BUY
2023-10-20,28713.71,30207.55,28578.29,29669.04,59422.0992,2023-10-20 23:59:59.999,1753411192.5510907,1915748,29466.75927,869634841.3281221,0.0332708660775638,0.1044985481349118,0.0201696297184277,72.71809972562728,473.6312742762457,27749.5385,26884.3714,28026.271200000003,29178.896441500518,26320.18055849949,85.32226368193109,0.00811485642946308,1,HOLD
2023-10-21,29669.05,30379.99,29464.77,29909.8,27517.51897,2023-10-21 23:59:59.999,821964508.4353629,1152137,13836.12444,413323530.3421796,0.008114856429463,0.1138561503444002,0.0193703225631559,74.0911153368959,582.9974673047727,27845.4,26966.4664,28034.992849999995,29556.49307282789,26134.30692717211,87.75970822605707,0.002763642685674972,1,HOLD
2023-10-22,29909.8,30248.0,29640.0,29992.46,22852.54563,2023-10-22 23:59:59.999,683854827.8969324,1008299,11161.46844,334011129.2314961,0.0027636426856749,0.104525827543856,0.0199502631854677,74.56441729281602,668.6333454062733,27970.2975,27048.9254,28044.1051,29910.08886304773,26030.50613695226,89.91156708744101,0.10261012267749958,2,BUY
2023-10-23,29992.46,34741.91,29883.6,33069.99,93513.64246,2023-10-23 23:59:59.999,2941620022.865188,2839938,47839.23087,1505815243.5676997,0.1026101226774995,0.1603187702231308,0.0376864905940814,85.31818865118024,973.6081975324488,28252.474,27190.901,28069.28595,31182.749942155555,25322.19805784444,79.61880961813908,0.02578591647593509,2,BUY
2023-10-24,33069.99,35280.0,32832.34,33922.73,115265.02418,2023-10-24 23:59:59.999,3933194868.1611967,2850160,57409.31981,1959449469.465793,0.025785916475935,0.1946343681185074,0.0359395156437652,86.9629317390778,1269.4782019329286,28559.681999999997,27352.835199999998,28099.367950000003,32379.95079904852,24739.41320095147,84.47297553921942,0.0169007624091575,1,HOLD
2023-10-25,33922.73,35132.85,33679.05,34496.05,54887.02529,2023-10-25 23:59:59.999,1888210825.6063828,1643976,26150.50377,900236395.3726264,0.0169007624091575,0.2180808615819209,0.0340241937472457,87.94105353809333,1532.5531261562935,28913.965000000004,27526.9142,28132.1563,33483.0246961147,24344.90530388531,91.01489971346707,-0.009983461874620403,1,HOLD
2023-10-26,34496.05,34824.13,33751.0,34151.66,39744.66255,2023-10-26 23:59:59.999,1363077907.10912,1382785,18528.43061,635547858.4928182,-0.0099834618746204,0.1893851404085367,0.0368748216757535,83.87043847261467,1693.7282590816503,29224.9935,27694.748400000004,28161.2958,34302.673356478816,24147.313643521185,86.87213496218736,-0.007602558704320916,1,HOLD
2023-10-27,34151.66,34245.0,33390.95,33892.02,32330.40106,2023-10-27 23:59:59.999,1096889423.419842,1112240,14310.32429,485405697.9244015,-0.0076025587043209,0.1423362535491541,0.038657659981986,80.83262701233352,1779.991303292889,29521.76100000001,27847.488800000003,28182.5692,34949.93263498685,24093.58936501316,83.65351548698618,0.005575943835746777,1,HOLD
2023-10-28,33892.01,34493.33,33860.0,34081.0,16880.13144,2023-10-28 23:59:59.999,575936523.347353,607438,8313.30759,283656619.58636194,0.0055759438357467,0.1394593076516728,0.0387972090937317,81.36178475264529,1842.3668358994985,29829.9585,28010.898800000003,28201.9721,35550.74665164229,24109.170348357715,85.84708000118039,0.013053901000557477,1,HOLD
2023-10-29,34081.01,34750.11,33930.0,34525.89,20685.52176,2023-10-29 23:59:59.999,711652985.1790963,717480,10053.96096,345933681.79684675,0.0130539010005574,0.1511523229505016,0.0382513224830176,82.58096556626748,1905.7307222904385,30176.747,28183.3844,28225.161199999995,36147.78939227656,24205.70460772344,90.76676127111152,-0.0014817865665446295,1,HOLD
2023-10-30,34525.88,34856.0,34062.84,34474.73,33657.95976,2023-10-30 23:59:59.999,1159771907.642105,1117727,15237.56781,525162190.5371194,-0.0014817865665446,0.0424777872627117,0.013270992205718,81.91737167238253,1929.575924194556,30530.9775,28356.0468,28245.66565,36637.76911492144,24424.18588507856,88.83225992555492,0.004787274621149917,1,HOLD
2023-10-31,34474.74,34720.49,34025.0,34639.77,32737.89822,2023-10-31 23:59:59.999,1125442444.4884882,1179053,15843.795,544722903.4968481,0.0047872746211499,0.0211374497276601,0.0100432727762426,82.40847103991588,1939.434177262523,30919.189999999995,28545.5918,28266.52985,37034.25576433972,24804.124235660267,91.08232790200763,0.022565392322177802,2,BUY
2023-11-01,34639.78,35582.0,34097.39,35421.43,53473.28165,2023-11-01 23:59:59.999,1856348820.4794536,1624635,25779.0029,895387891.4676665,0.0225653923221778,0.0268256800416277,0.0114730743306394,84.54881238837945,1987.410709697393,31352.28,28737.2184,28292.161550000004,37454.52603196232,25250.03396803768,97.8537267387928,-0.013546601591183705,1,HOLD
2023-11-02,35421.43,35984.99,34300.0,34941.59,48015.57732,2023-11-02 23:59:59.999,1686141698.092171,1450837,23303.3535,818365718.954931,-0.0135466015911837,0.0231300616134031,0.0122421134187036,78.25445003121953,1964.072771181156,31756.2595,28911.6102,28315.34625,37683.20772387195,25829.311276128046,85.91275466807078,-0.006433880083877019,1,HOLD
2023-11-03,34941.58,34946.5,34120.0,34716.78,39071.20644,2023-11-03 23:59:59.999,1347962831.5658624,1237373,19168.85669,661176167.7749345,-0.006433880083877,0.024334931939731,0.0120749021091095,75.42147270771832,1905.471904580896,32149.4745,29075.4912,28341.778800000004,37757.84046102812,26541.10853897188,80.54958268279293,0.009945910882288134,1,HOLD
2023-11-04,34716.78,35255.0,34585.18,35062.07,18377.55545,2023-11-04 23:59:59.999,639958598.4198353,794787,9229.16649,321479754.9172934,0.0099459108822881,0.0287864205862504,0.0123106080761083,76.81010088222176,1865.3892665940148,32544.8705,29244.7326,28365.1891,37792.19418954107,27297.546810458927,85.45435059787332,-0.0014314614054447006,1,HOLD
2023-11-05,35062.06,35380.0,34448.0,35011.88,24528.73376,2023-11-05 23:59:59.999,859350974.0014893,1038468,11870.33193,415912075.9000027,-0.0014314614054447,0.0140761034690197,0.0117653677214531,76.13674862498766,1808.7237323696063,32870.4255,29413.776800000003,28396.263,37876.09780758256,27864.75319241744,84.05101132692714,0.00097709691681791,1,HOLD
2023-11-06,35011.89,35276.33,34725.9,35046.09,22346.47086,2023-11-06 23:59:59.999,782427702.2653205,988246,10770.27727,377126281.15309054,0.0009770969168179,0.0165732987611504,0.0116784602848648,76.28932540908671,1746.4444251297464,33202.9345,29584.1484,28430.2752,37845.88094831695,28559.98805168306,70.21870489905315,0.010073306323187703,1,HOLD
2023-11-07,35046.09,35888.0,34523.06,35399.12,38688.73692,2023-11-07 23:59:59.999,1358031361.1978528,1352796,19375.26868,680382009.6599416,0.0100733063231877,0.0219213349280322,0.0120236653517533,77.86234346525562,1705.90953284633,33556.8905,29756.8806,28470.9566,37710.424971509645,29403.356028490354,77.41476615626608,0.006373039781779832,1,HOLD
2023-11-08,35399.13,36106.0,35100.0,35624.72,33401.34137,2023-11-08 23:59:59.999,1185492160.4927278,1132568,17192.8245,610314635.3798897,0.0063730397817798,0.0057391810550844,0.0087924892296173,78.82893857952612,1672.707443076171,33902.441,29925.1698,28509.99595,37499.40253870401,30305.47946129599,82.27362295353683,0.030214132209319677,2,BUY
2023-11-09,35624.72,37972.24,35534.05,36701.09,82537.88885,2023-11-09 23:59:59.999,3033417922.782681,2138765,42156.81236,1550254981.0451877,0.0302141322093196,0.0503554646482886,0.0118685366772904,82.70828229415645,1713.4964902012434,34254.0435,30116.6916,28555.5484,37482.94199307328,31025.145006926723,72.25344826457174,0.016363001752808914,1,HOLD
2023-11-10,36701.1,37526.0,36324.71,37301.63,43414.04898,2023-11-10 23:59:59.999,1605069174.5241032,1297729,21388.56879,790671818.768367,0.0163630017528089,0.0744553498337114,0.0105944131462729,84.42325558394973,1773.8330201117642,34623.634999999995,30331.3626,28604.5019,37445.41818596944,31801.851814030557,83.69234285936616,-0.004601139414014854,1,HOLD
2023-11-11,37301.63,37408.26,36666.93,37130.0,22984.97235,2023-11-11 23:59:59.999,851924612.7339427,923300,10728.65792,397673179.6679197,-0.0046011394140148,0.0589791190309072,0.012019859521788,81.92257197005924,1787.1993267925209,34980.512,30542.3598,28648.64795,37082.8517210308,32878.17227896921,79.16402786573785,-0.0017740371667116506,1,HOLD
2023-11-12,37129.99,37222.22,36731.1,37064.13,17687.18874,2023-11-12 23:59:59.999,655570813.1382711,810885,8506.46051,315285367.544748,-0.0017740371667116,0.0586158184022109,0.0120666022109808,80.93175202754591,1772.0499736017446,35180.219,30752.1232,28691.89215,37277.49692405199,33082.94107594801,76.9937981982347,-0.016220534516795504,1,HOLD
2023-11-13,37064.13,37417.99,36333.0,36462.93,32798.18252,2023-11-13 23:59:59.999,1208037462.3041444,1217191,15442.44512,568916594.9113175,-0.0162205345167955,0.0404279050815654,0.0151474190428509,72.33285479937561,1692.027546189005,35307.22900000001,30956.4142,28726.84295000001,37392.142023412685,33222.31597658733,61.7629026864341,-0.025004573137704433,0,SELL
2023-11-14,36462.93,36744.0,34800.0,35551.19,45503.68416,2023-11-14 23:59:59.999,1639130785.08681,1404428,21205.18615,763841642.8808781,-0.0250045731377044,0.0042958695018406,0.0188406501899968,61.63728267676632,1537.31815096605,35359.986,31141.3418,28758.0404,37413.28340439513,33306.688595604865,37.518871698259375,0.06489262384747163,2,BUY
2023-11-15,35551.2,37980.0,35360.0,37858.2,53569.13385,2023-11-15 23:59:59.999,1963249656.5094736,1545427,28142.1424,1031669501.9934208,0.0648926238474716,0.0626946681966902,0.0308803816600556,72.6553231214632,1582.622776919954,35545.313,31374.0724,28801.17915,37789.160173201366,33301.46582679864,96.84455958549216,-0.044764146208747246,0,SELL
2023-11-16,37858.2,37929.54,35500.0,36163.51,47490.39566,2023-11-16 23:59:59.999,1744503339.0151725,1542446,22214.04928,815932555.1331267,-0.0447641462087472,-0.0146475213678938,0.0350657762592343,59.20383548488199,1464.8933211639524,35658.8875,31569.8828,28835.83065,37783.27245237439,33534.502547625605,52.94067357512959,0.012454819789339933,1,HOLD
2023-11-17,36163.51,36800.0,35861.1,36613.92,38283.61112,2023-11-17 23:59:59.999,1391225051.1923273,1349322,18403.36411,668865883.1417465,0.0124548197893399,-0.0184364597472014,0.0347621450292586,61.25688693450998,1391.8913450455584,35785.5335,31761.7334,28878.55895,37818.591839372166,33752.47516062783,61.322763306908215,-0.0012514366120863762,1,HOLD
2023-11-18,36613.91,36845.49,36178.58,36568.1,17102.24186,2023-11-18 23:59:59.999,624434069.5256634,784498,8101.54756,295795105.4300323,-0.0012514366120863,-0.0151333153784002,0.0347457555407148,60.9210106486984,1315.178898285616,35887.644,31954.9562,28918.050150000003,37861.66570971236,33913.62229028764,60.025481313703246,0.021651658139197894,2,BUY
2023-11-19,36568.11,37500.0,36384.02,37359.86,21246.34648,2023-11-19 23:59:59.999,781531839.4371592,862400,10575.25293,389089868.806342,0.0216516581391978,0.007978873374338,0.0358444493630505,64.53923638967635,1303.2491021257156,36031.9005,32162.9022,28959.71865,37993.46639364178,34070.334606358214,82.06101349748624,0.0023800945720888755,1,HOLD
2023-11-20,37359.85,37750.0,36677.0,37448.78,36022.70291,2023-11-20 23:59:59.999,1343722642.386475,1485050,17591.22652,656245983.7397183,0.0023800945720888,0.0270370483118058,0.0349752067899411,64.93193084552195,1286.143887446291,36172.351,32352.0264,29002.77175,38117.27758498866,34227.424415011345,84.63323054493277,-0.04558573069670091,0,SELL
2023-11-21,37448.79,37649.44,35735.0,35741.65,47646.54804,2023-11-21 23:59:59.999,1756747495.981855,1936895,22371.42068,824920009.55786,-0.0455857306967009,0.0053573452815502,0.0385366273755254,52.83488613106214,1121.9041450342484,36188.362,32516.9692,29033.95195,38113.469325097394,34263.25467490261,29.61163522012583,0.046631590875071405,2,BUY
2023-11-22,35741.65,37861.1,35632.01,37408.34,45051.30697,2023-11-22 23:59:59.999,1657141022.427348,1648374,23046.71174,847145468.3259536,0.0466315908750714,-0.0118827625190843,0.0338557236135218,60.5603853075554,1113.3963793833973,36311.6995,32716.6068,29076.75265,38217.4725288832,34405.92647111681,82.02327044025147,-0.003049052697874255,1,HOLD
2023-11-23,37408.35,37653.44,36870.0,37294.28,23827.92882,2023-11-23 23:59:59.999,888826648.8541473,992284,11086.35132,413539343.94482046,-0.0030490526978742,0.031268259082152,0.0280928300591423,59.83803771884136,1084.9436697779383,36440.5745,32906.921,29121.07355,38243.315474355055,34637.83352564495,78.43647798742134,0.011242742854936427,1,HOLD
2023-11-24,37294.27,38414.0,37251.51,37713.57,44680.80646,2023-11-24 23:59:59.999,1688715728.079148,1379414,22349.17236,844803081.6321824,0.0112427428549364,0.0300336593295664,0.0280410946566225,61.64896299403157,1083.7352657306035,36573.1495,33112.9846,29171.29745,38340.525825353085,34805.773174646914,80.61898173768677,0.001779200431038408,1,HOLD
2023-11-25,37713.57,37888.0,37591.1,37780.67,11396.14464,2023-11-25 23:59:59.999,430165251.7609749,569448,5153.91116,194536221.28509408,0.0017792004310384,0.0331592289454469,0.0279594331288572,61.94469174522084,1075.7909575370431,36711.589,33309.976200000005,29222.05945,38400.09892180548,35023.07907819452,82.47565024903149,-0.008820383545342092,1,HOLD
2023-11-26,37780.67,37814.63,37150.0,37447.43,21264.53723,2023-11-26 23:59:59.999,797321193.5893991,848020,10204.51641,382571274.0460783,-0.008820383545342,0.002343959533039,0.0273004732990891,59.4911790858434,1030.7238105758588,36831.656,33499.7914,29271.30285,38363.620891809056,35299.69110819095,73.25484228002213,-0.005467130855174918,1,HOLD
2023-11-27,37447.42,37569.23,36707.0,37242.7,30001.07376,2023-11-27 23:59:59.999,1112557435.2767923,1238017,14458.63822,536129095.56684417,-0.0054671308551749,-0.0055029830077242,0.0273787872191684,57.9719912681075,967.3369141182266,36923.835,33686.3044,29322.67325,38315.34070006001,35532.329299939986,67.58992805755388,0.0154706828452289,1,HOLD
2023-11-28,37242.7,38377.0,36868.41,37818.87,37544.46667,2023-11-28 23:59:59.999,1414360251.6823456,1272779,18168.56198,684514270.9388716,0.0154706828452289,0.0581176302716859,0.0190758949041296,60.99108503704104,952.613312459187,37033.5425,33890.8794,29377.79255,38341.52672952056,35725.55827047944,80.51309757694835,0.0009458241348827556,1,HOLD
